# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1422697	1423047	+	XM_003646516.1		XP_003646564.1	hypothetical protein		11471664	Ecym_4728	351	351	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1422697	1423047	+	XP_003646564.1		XM_003646516.1	hypothetical protein		11471664	Ecym_4728	351	116	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1423384	1424364	-						11470233	Ecym_4729	981		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1423384	1424364	-	XM_003646517.1		XP_003646565.1	hypothetical protein		11470233	Ecym_4729	981	981	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1423384	1424364	-	XP_003646565.1		XM_003646517.1	hypothetical protein		11470233	Ecym_4729	981	326	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1424800	1426859	-						11470234	Ecym_4730	2060		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1427875	1429419	+						11472877	Ecym_4731	1545		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1427875	1429419	+	XM_003646518.1		XP_003646566.1	hypothetical protein		11472877	Ecym_4731	1545	1545	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1427875	1429419	+	XP_003646566.1		XM_003646518.1	hypothetical protein		11472877	Ecym_4731	1545	514	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1429867	1431573	+						11470235	Ecym_4732	1707		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1429867	1431573	+	XM_003646519.1		XP_003646567.1	hypothetical protein		11470235	Ecym_4732	1707	1707	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1429867	1431573	+	XP_003646567.1		XM_003646519.1	hypothetical protein		11470235	Ecym_4732	1707	568	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1431629	1433079	-						11470236	Ecym_4733	1451		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1431629	1433079	-	XM_003646520.1		XP_003646568.1	hypothetical protein		11470236	Ecym_4733	1389	1389	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1431629	1433079	-	XP_003646568.1		XM_003646520.1	hypothetical protein		11470236	Ecym_4733	1389	462	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1433304	1436343	-						11470237	Ecym_4734	3040		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1436891	1437172	+						11472878	Ecym_4735	282		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1436891	1437172	+	XM_003646521.1		XP_003646569.1	hypothetical protein		11472878	Ecym_4735	282	282	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1436891	1437172	+	XP_003646569.1		XM_003646521.1	hypothetical protein		11472878	Ecym_4735	282	93	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1437439	1438422	-						11470238	Ecym_4736	984		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1437439	1438422	-	XM_003646522.1		XP_003646570.1	hypothetical protein		11470238	Ecym_4736	984	984	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1437439	1438422	-	XP_003646570.1		XM_003646522.1	hypothetical protein		11470238	Ecym_4736	984	327	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1438708	1439232	-						11470239	Ecym_4737	525		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1438708	1439232	-	XM_003646523.1		XP_003646571.1	hypothetical protein		11470239	Ecym_4737	525	525	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1438708	1439232	-	XP_003646571.1		XM_003646523.1	hypothetical protein		11470239	Ecym_4737	525	174	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1440812	1443427	+						11471665	Ecym_4738	2616		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1440812	1443427	+	XM_003646524.1		XP_003646572.1	hypothetical protein		11471665	Ecym_4738	2616	2616	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1440812	1443427	+	XP_003646572.1		XM_003646524.1	hypothetical protein		11471665	Ecym_4738	2616	871	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1443768	1445429	-						11470240	Ecym_4739	1662		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1443768	1445429	-	XM_003646525.1		XP_003646573.1	hypothetical protein		11470240	Ecym_4739	1662	1662	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1443768	1445429	-	XP_003646573.1		XM_003646525.1	hypothetical protein		11470240	Ecym_4739	1662	553	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1445832	1446851	+						11470241	Ecym_4740	1020		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1445832	1446851	+	XM_003646526.1		XP_003646574.1	hypothetical protein		11470241	Ecym_4740	1020	1020	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1445832	1446851	+	XP_003646574.1		XM_003646526.1	hypothetical protein		11470241	Ecym_4740	1020	339	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1447098	1448015	+						11471666	Ecym_4741	918		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1447098	1448015	+	XM_003646527.1		XP_003646575.1	hypothetical protein		11471666	Ecym_4741	918	918	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1447098	1448015	+	XP_003646575.1		XM_003646527.1	hypothetical protein		11471666	Ecym_4741	918	305	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1449153	1450058	+						11470242	Ecym_4742	906		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1449153	1450058	+	XM_003646528.1		XP_003646576.1	hypothetical protein		11470242	Ecym_4742	906	906	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1449153	1450058	+	XP_003646576.1		XM_003646528.1	hypothetical protein		11470242	Ecym_4742	906	301	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1450271	1451371	-						11472879	Ecym_4743	1101		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1450271	1451371	-	XM_003646529.1		XP_003646577.1	hypothetical protein		11472879	Ecym_4743	1101	1101	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1450271	1451371	-	XP_003646577.1		XM_003646529.1	hypothetical protein		11472879	Ecym_4743	1101	366	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1451668	1453737	-						11471667	Ecym_4744	2070		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1451668	1453737	-	XM_003646530.1		XP_003646578.1	hypothetical protein		11471667	Ecym_4744	2070	2070	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1451668	1453737	-	XP_003646578.1		XM_003646530.1	hypothetical protein		11471667	Ecym_4744	2070	689	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1454131	1455039	-						11470243	Ecym_4745	909		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1454131	1455039	-	XM_003646531.1		XP_003646579.1	hypothetical protein		11470243	Ecym_4745	909	909	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1454131	1455039	-	XP_003646579.1		XM_003646531.1	hypothetical protein		11470243	Ecym_4745	909	302	
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1455275	1455346	-						11472880	Ecym_4746	72		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1455275	1455346	-				tRNA-Gln		11472880	Ecym_4746	72		
gene	other	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1456082	1458048	-						11471668	Ecym_4747	1967		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1458776	1460764	-						11472881	Ecym_4748	1989		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1458776	1460764	-	XM_003646532.1		XP_003646580.1	hypothetical protein		11472881	Ecym_4748	1989	1989	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1458776	1460764	-	XP_003646580.1		XM_003646532.1	hypothetical protein		11472881	Ecym_4748	1989	662	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1461494	1463284	-						11471669	Ecym_4749	1791		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1461494	1463284	-	XM_003646533.1		XP_003646581.1	hypothetical protein		11471669	Ecym_4749	1791	1791	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1461494	1463284	-	XP_003646581.1		XM_003646533.1	hypothetical protein		11471669	Ecym_4749	1791	596	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1463623	1465512	+						11470244	Ecym_4750	1890		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1463623	1465512	+	XM_003646534.1		XP_003646582.1	hypothetical protein		11470244	Ecym_4750	1890	1890	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1463623	1465512	+	XP_003646582.1		XM_003646534.1	hypothetical protein		11470244	Ecym_4750	1890	629	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1465542	1467227	-						11472882	Ecym_4751	1686		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1465542	1467227	-	XM_003646535.1		XP_003646583.1	hypothetical protein		11472882	Ecym_4751	1686	1686	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1465542	1467227	-	XP_003646583.1		XM_003646535.1	hypothetical protein		11472882	Ecym_4751	1686	561	
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1468623	1468704	+						11471670	Ecym_4752	82		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1468623	1468704	+				tRNA-Leu		11471670	Ecym_4752	82		
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1468718	1468791	+						11470245	Ecym_4753	74		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1468718	1468791	+				tRNA-Val		11470245	Ecym_4753	74		
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1468953	1469381	+						11472883	Ecym_4754	429		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1468953	1469381	+	XM_003646536.1		XP_003646584.1	hypothetical protein		11472883	Ecym_4754	429	429	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1468953	1469381	+	XP_003646584.1		XM_003646536.1	hypothetical protein		11472883	Ecym_4754	429	142	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1469426	1470622	-						11471671	Ecym_4755	1197		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1469426	1470622	-	XM_003646537.1		XP_003646585.1	hypothetical protein		11471671	Ecym_4755	1197	1197	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1469426	1470622	-	XP_003646585.1		XM_003646537.1	hypothetical protein		11471671	Ecym_4755	1197	398	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1470696	1471505	+						11470246	Ecym_4756	810		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1470696	1471505	+	XM_003646538.1		XP_003646586.1	hypothetical protein		11470246	Ecym_4756	810	810	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1470696	1471505	+	XP_003646586.1		XM_003646538.1	hypothetical protein		11470246	Ecym_4756	810	269	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1471959	1473614	+						11472884	Ecym_4757	1656		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1471959	1473614	+	XM_003646539.1		XP_003646587.1	hypothetical protein		11472884	Ecym_4757	1656	1656	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1471959	1473614	+	XP_003646587.1		XM_003646539.1	hypothetical protein		11472884	Ecym_4757	1656	551	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1474661	1476424	+						11470247	Ecym_4758	1764		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1474661	1476424	+	XM_003646540.1		XP_003646588.1	hypothetical protein		11470247	Ecym_4758	1764	1764	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1474661	1476424	+	XP_003646588.1		XM_003646540.1	hypothetical protein		11470247	Ecym_4758	1764	587	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1476779	1477567	+						11470248	Ecym_4759	789		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1477953	1479389	+						11472885	Ecym_4760	1437		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1477953	1479389	+	XM_003646541.1		XP_003646589.1	hypothetical protein		11472885	Ecym_4760	1437	1437	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1477953	1479389	+	XP_003646589.1		XM_003646541.1	hypothetical protein		11472885	Ecym_4760	1437	478	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1479649	1482045	+						11470249	Ecym_4761	2397		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1479649	1482045	+	XM_003646542.1		XP_003646590.1	hypothetical protein		11470249	Ecym_4761	2397	2397	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1479649	1482045	+	XP_003646590.1		XM_003646542.1	hypothetical protein		11470249	Ecym_4761	2397	798	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1482336	1483066	-						11470250	Ecym_4762	731		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1482336	1483066	-	XM_003646543.1		XP_003646591.1	hypothetical protein		11470250	Ecym_4762	666	666	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1482336	1483066	-	XP_003646591.1		XM_003646543.1	hypothetical protein		11470250	Ecym_4762	666	221	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1483168	1484784	+						11471672	Ecym_4763	1617		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1483168	1484784	+	XM_003646544.1		XP_003646592.1	hypothetical protein		11471672	Ecym_4763	1617	1617	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1483168	1484784	+	XP_003646592.1		XM_003646544.1	hypothetical protein		11471672	Ecym_4763	1617	538	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1484832	1486532	-						11470251	Ecym_4764	1701		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1484832	1486532	-	XM_003646545.1		XP_003646593.1	hypothetical protein		11470251	Ecym_4764	1701	1701	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1484832	1486532	-	XP_003646593.1		XM_003646545.1	hypothetical protein		11470251	Ecym_4764	1701	566	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1486987	1487727	+						11470252	Ecym_4765	741		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1486987	1487727	+	XM_003646546.1		XP_003646594.1	hypothetical protein		11470252	Ecym_4765	741	741	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1486987	1487727	+	XP_003646594.1		XM_003646546.1	hypothetical protein		11470252	Ecym_4765	741	246	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1487821	1493679	-						11471673	Ecym_4766	5859		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1487821	1493679	-	XM_003646547.1		XP_003646595.1	hypothetical protein		11471673	Ecym_4766	5859	5859	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1487821	1493679	-	XP_003646595.1		XM_003646547.1	hypothetical protein		11471673	Ecym_4766	5859	1952	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1493799	1494914	-						11470253	Ecym_4767	1116		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1493799	1494914	-	XM_003646548.1		XP_003646596.1	hypothetical protein		11470253	Ecym_4767	1116	1116	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1493799	1494914	-	XP_003646596.1		XM_003646548.1	hypothetical protein		11470253	Ecym_4767	1116	371	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1495019	1496404	+						11472886	Ecym_4768	1386		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1495019	1496404	+	XM_003646549.1		XP_003646597.1	hypothetical protein		11472886	Ecym_4768	1386	1386	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1495019	1496404	+	XP_003646597.1		XM_003646549.1	hypothetical protein		11472886	Ecym_4768	1386	461	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1496524	1500543	-						11471674	Ecym_4769	4020		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1496524	1500543	-	XM_003646550.1		XP_003646598.1	hypothetical protein		11471674	Ecym_4769	4020	4020	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1496524	1500543	-	XP_003646598.1		XM_003646550.1	hypothetical protein		11471674	Ecym_4769	4020	1339	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1501432	1502176	-						11470254	Ecym_4770	745		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1501432	1502176	-	XM_003646551.1		XP_003646599.1	hypothetical protein		11470254	Ecym_4770	417	417	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1501432	1502176	-	XP_003646599.1		XM_003646551.1	hypothetical protein		11470254	Ecym_4770	417	138	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1502636	1503262	+						11472887	Ecym_4771	627		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1502636	1503262	+	XM_003646552.1		XP_003646600.1	hypothetical protein		11472887	Ecym_4771	627	627	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1502636	1503262	+	XP_003646600.1		XM_003646552.1	hypothetical protein		11472887	Ecym_4771	627	208	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1503782	1504516	+						11471675	Ecym_4772	735		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1503782	1504516	+	XM_003646553.1		XP_003646601.1	hypothetical protein		11471675	Ecym_4772	735	735	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1503782	1504516	+	XP_003646601.1		XM_003646553.1	hypothetical protein		11471675	Ecym_4772	735	244	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	4	NC_016452.1	1504949	1506541	-						11470255	Ecym_4773	1593		partial
