# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1216466	1218040	+						14540490	CORT_0D06070	1575		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1216466	1218040	+	XM_003869529.1		XP_003869578.1	hypothetical protein		14540490	CORT_0D06070	1575	1575	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1216466	1218040	+	XP_003869578.1		XM_003869529.1	hypothetical protein		14540490	CORT_0D06070	1575	524	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1218084	1219562	-						14540491	CORT_0D06080	1479		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1218084	1219562	-	XM_003869530.1		XP_003869579.1	Lpd1 dihydrolipoamide dehydrogenase		14540491	CORT_0D06080	1479	1479	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1218084	1219562	-	XP_003869579.1		XM_003869530.1	Lpd1 dihydrolipoamide dehydrogenase		14540491	CORT_0D06080	1479	492	
gene	tRNA	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1220641	1220714	-						14540492	CORT_0_Lys(TTT)_64	74		
tRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1220641	1220714	-						14540492	CORT_0_Lys(TTT)_64	74		
gene	tRNA	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1221620	1221693	+						14540186	CORT_0_Lys(TTT)_65	74		
tRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1221620	1221693	+						14540186	CORT_0_Lys(TTT)_65	74		
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1223186	1226137	-						14540187	CORT_0D06090	2952		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1223186	1226137	-	XM_003869531.1		XP_003869580.1	Sec5 protein		14540187	CORT_0D06090	2952	2952	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1223186	1226137	-	XP_003869580.1		XM_003869531.1	Sec5 protein		14540187	CORT_0D06090	2952	983	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1226663	1227355	+						14540493	CORT_0D06100	693		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1226663	1227355	+	XM_003869532.1		XP_003869581.1	hypothetical protein		14540493	CORT_0D06100	693	693	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1226663	1227355	+	XP_003869581.1		XM_003869532.1	hypothetical protein		14540493	CORT_0D06100	693	230	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1227937	1230072	+						14540494	CORT_0D06110	2136		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1227937	1230072	+	XM_003869533.1		XP_003869582.1	hypothetical protein		14540494	CORT_0D06110	2136	2136	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1227937	1230072	+	XP_003869582.1		XM_003869533.1	hypothetical protein		14540494	CORT_0D06110	2136	711	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1230170	1232557	-						14540495	CORT_0D06120	2388		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1230170	1232557	-	XM_003869534.1		XP_003869583.1	hypothetical protein		14540495	CORT_0D06120	2388	2388	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1230170	1232557	-	XP_003869583.1		XM_003869534.1	hypothetical protein		14540495	CORT_0D06120	2388	795	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1233650	1235824	-						14540496	CORT_0D06130	2175		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1233650	1235824	-	XM_003869535.1		XP_003869584.1	Bcr1 transcription factor		14540496	CORT_0D06130	2175	2175	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1233650	1235824	-	XP_003869584.1		XM_003869535.1	Bcr1 transcription factor		14540496	CORT_0D06130	2175	724	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1241744	1242895	+						14540497	CORT_0D06140	1152		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1241744	1242895	+	XM_003869536.1		XP_003869585.1	hypothetical protein		14540497	CORT_0D06140	1152	1152	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1241744	1242895	+	XP_003869585.1		XM_003869536.1	hypothetical protein		14540497	CORT_0D06140	1152	383	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1243041	1245923	+						14540498	CORT_0D06150	2883		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1243041	1245923	+	XM_003869537.1		XP_003869586.1	hypothetical protein		14540498	CORT_0D06150	2883	2883	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1243041	1245923	+	XP_003869586.1		XM_003869537.1	hypothetical protein		14540498	CORT_0D06150	2883	960	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1246790	1248247	-						14540499	CORT_0D06160	1458		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1246790	1248247	-	XM_003869538.1		XP_003869587.1	Hxk2 hexokinase II		14540499	CORT_0D06160	1458	1458	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1246790	1248247	-	XP_003869587.1		XM_003869538.1	Hxk2 hexokinase II		14540499	CORT_0D06160	1458	485	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1249311	1250165	-						14540500	CORT_0D06170	855		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1249311	1250165	-	XM_003869539.1		XP_003869588.1	hypothetical protein		14540500	CORT_0D06170	855	855	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1249311	1250165	-	XP_003869588.1		XM_003869539.1	hypothetical protein		14540500	CORT_0D06170	855	284	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1250287	1251273	+						14540501	CORT_0D06180	987		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1250287	1251273	+	XM_003869540.1		XP_003869589.1	Gpi2 protein		14540501	CORT_0D06180	987	987	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1250287	1251273	+	XP_003869589.1		XM_003869540.1	Gpi2 protein		14540501	CORT_0D06180	987	328	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1251582	1252871	-						14540502	CORT_0D06190	1290		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1251582	1252871	-	XM_003869541.1		XP_003869590.1	Isc1 phospholipase C		14540502	CORT_0D06190	1290	1290	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1251582	1252871	-	XP_003869590.1		XM_003869541.1	Isc1 phospholipase C		14540502	CORT_0D06190	1290	429	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1253219	1254481	+						14540503	CORT_0D06200	1263		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1253219	1254481	+	XM_003869542.1		XP_003869591.1	hypothetical protein		14540503	CORT_0D06200	1263	1263	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1253219	1254481	+	XP_003869591.1		XM_003869542.1	hypothetical protein		14540503	CORT_0D06200	1263	420	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1257215	1257940	+						14540504	CORT_0D06210	726		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1257215	1257940	+	XM_003869543.1		XP_003869592.1	hypothetical protein		14540504	CORT_0D06210	726	726	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1257215	1257940	+	XP_003869592.1		XM_003869543.1	hypothetical protein		14540504	CORT_0D06210	726	241	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1258162	1262538	-						14540505	CORT_0D06220	4377		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1258162	1262538	-	XM_003869544.1		XP_003869593.1	Bud5 protein		14540505	CORT_0D06220	4377	4377	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1258162	1262538	-	XP_003869593.1		XM_003869544.1	Bud5 protein		14540505	CORT_0D06220	4377	1458	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1263787	1265463	+						14540506	CORT_0D06230	1677		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1263787	1265463	+	XM_003869545.1		XP_003869594.1	Alg6 glucosyltransferase		14540506	CORT_0D06230	1677	1677	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1263787	1265463	+	XP_003869594.1		XM_003869545.1	Alg6 glucosyltransferase		14540506	CORT_0D06230	1677	558	
gene	tRNA	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1267788	1267869	+						14540507	CORT_0_Ser(AGA)_66	82		
tRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1267788	1267869	+						14540507	CORT_0_Ser(AGA)_66	82		
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1268090	1268779	+						14540192	CORT_0D06240	690		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1268090	1268779	+	XM_003869546.1		XP_003869595.1	hypothetical protein		14540192	CORT_0D06240	690	690	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1268090	1268779	+	XP_003869595.1		XM_003869546.1	hypothetical protein		14540192	CORT_0D06240	690	229	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1271029	1274928	+						14540508	CORT_0D06260	3900		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1271029	1274928	+	XM_003869547.1		XP_003869596.1	Mhp1 protein		14540508	CORT_0D06260	3900	3900	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1271029	1274928	+	XP_003869596.1		XM_003869547.1	Mhp1 protein		14540508	CORT_0D06260	3900	1299	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1275041	1275430	-						14540509	CORT_0D06270	390		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1275041	1275430	-	XM_003869548.1		XP_003869597.1	Elf1 protein		14540509	CORT_0D06270	390	390	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1275041	1275430	-	XP_003869597.1		XM_003869548.1	Elf1 protein		14540509	CORT_0D06270	390	129	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1275796	1277319	-						14540510	CORT_0D06280	1524		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1275796	1277319	-	XM_003869549.1		XP_003869598.1	hypothetical protein		14540510	CORT_0D06280	1524	1524	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1275796	1277319	-	XP_003869598.1		XM_003869549.1	hypothetical protein		14540510	CORT_0D06280	1524	507	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1277553	1278401	+						14540511	CORT_0D06290	849		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1277553	1278401	+	XM_003869550.1		XP_003869599.1	Vps75 protein		14540511	CORT_0D06290	849	849	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1277553	1278401	+	XP_003869599.1		XM_003869550.1	Vps75 protein		14540511	CORT_0D06290	849	282	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1278581	1279258	-						14540512	CORT_0D06300	678		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1278581	1279258	-	XM_003869551.1		XP_003869600.1	hypothetical protein		14540512	CORT_0D06300	678	678	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1278581	1279258	-	XP_003869600.1		XM_003869551.1	hypothetical protein		14540512	CORT_0D06300	678	225	
gene	pseudogene	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1282929	1284270	-						14540513	CORT_0D06310	1342		pseudo
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1290951	1293260	-						14540514	CORT_0D06320	2310		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1290951	1293260	-	XM_003869552.1		XP_003869601.1	hypothetical protein		14540514	CORT_0D06320	2310	2310	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1290951	1293260	-	XP_003869601.1		XM_003869552.1	hypothetical protein		14540514	CORT_0D06320	2310	769	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1294103	1294642	+						14540515	CORT_0D06330	540		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1294103	1294642	+	XM_003869553.1		XP_003869602.1	hypothetical protein		14540515	CORT_0D06330	540	540	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1294103	1294642	+	XP_003869602.1		XM_003869553.1	hypothetical protein		14540515	CORT_0D06330	540	179	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1294856	1295146	-						14540516	CORT_0D06340	291		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1294856	1295146	-	XM_003869554.1		XP_003869603.1	hypothetical protein		14540516	CORT_0D06340	291	291	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1294856	1295146	-	XP_003869603.1		XM_003869554.1	hypothetical protein		14540516	CORT_0D06340	291	96	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1295453	1299337	-						14540517	CORT_0D06350	3885		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1295453	1299337	-	XM_003869555.1		XP_003869604.1	Csc25 guanyl-nucleotide exchange factor		14540517	CORT_0D06350	3885	3885	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1295453	1299337	-	XP_003869604.1		XM_003869555.1	Csc25 guanyl-nucleotide exchange factor		14540517	CORT_0D06350	3885	1294	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1299808	1300761	+						14540518	CORT_0D06360	954		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1299808	1300761	+	XM_003869556.1		XP_003869605.1	Pep8 protein		14540518	CORT_0D06360	954	954	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1299808	1300761	+	XP_003869605.1		XM_003869556.1	Pep8 protein		14540518	CORT_0D06360	954	317	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1302244	1303527	+						14540519	CORT_0D06370	1284		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1302244	1303527	+	XM_003869557.1		XP_003869606.1	hypothetical protein		14540519	CORT_0D06370	1284	1284	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1302244	1303527	+	XP_003869606.1		XM_003869557.1	hypothetical protein		14540519	CORT_0D06370	1284	427	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1303572	1304375	-						14540520	CORT_0D06380	804		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1303572	1304375	-	XM_003869558.1		XP_003869607.1	Ura3 orotidine-5'-phosphate decarboxylase		14540520	CORT_0D06380	804	804	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1303572	1304375	-	XP_003869607.1		XM_003869558.1	Ura3 orotidine-5'-phosphate decarboxylase		14540520	CORT_0D06380	804	267	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1304518	1308945	-						14540521	CORT_0D06390	4428		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1304518	1308945	-	XM_003869559.1		XP_003869608.1	Gea2 ARF GTP/GDP exchange factor		14540521	CORT_0D06390	4428	4428	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1304518	1308945	-	XP_003869608.1		XM_003869559.1	Gea2 ARF GTP/GDP exchange factor		14540521	CORT_0D06390	4428	1475	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1311898	1313079	+						14540522	CORT_0D06400	1182		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1311898	1313079	+	XM_003869560.1		XP_003869609.1	hypothetical protein		14540522	CORT_0D06400	1182	1182	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1311898	1313079	+	XP_003869609.1		XM_003869560.1	hypothetical protein		14540522	CORT_0D06400	1182	393	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1313105	1314280	-						14540523	CORT_0D06410	1176		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1313105	1314280	-	XM_003869561.1		XP_003869610.1	hypothetical protein		14540523	CORT_0D06410	1176	1176	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1313105	1314280	-	XP_003869610.1		XM_003869561.1	hypothetical protein		14540523	CORT_0D06410	1176	391	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1314670	1315776	+						14540524	CORT_0D06420	1107		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1314670	1315776	+	XM_003869562.1		XP_003869611.1	peptidyl-prolyl cis-trans isomerase		14540524	CORT_0D06420	1107	1107	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1314670	1315776	+	XP_003869611.1		XM_003869562.1	peptidyl-prolyl cis-trans isomerase		14540524	CORT_0D06420	1107	368	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1316474	1319533	+						14540525	CORT_0D06430	3060		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1316474	1319533	+	XM_003869563.1		XP_003869612.1	Chs8 chitin synthase		14540525	CORT_0D06430	3060	3060	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1316474	1319533	+	XP_003869612.1		XM_003869563.1	Chs8 chitin synthase		14540525	CORT_0D06430	3060	1019	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1323556	1326255	+						14540621	CORT_0D06440	2700		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1323556	1326255	+	XM_003869564.1		XP_003869613.1	Pma1 plasma membrane H(+)-ATPase		14540621	CORT_0D06440	2700	2700	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1323556	1326255	+	XP_003869613.1		XM_003869564.1	Pma1 plasma membrane H(+)-ATPase		14540621	CORT_0D06440	2700	899	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1327666	1330194	+						14540622	CORT_0D06450	2529		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1327666	1330194	+	XM_003869565.1		XP_003869614.1	Lys144 transcription factor		14540622	CORT_0D06450	2529	2529	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1327666	1330194	+	XP_003869614.1		XM_003869565.1	Lys144 transcription factor		14540622	CORT_0D06450	2529	842	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1332072	1333472	+						14540623	CORT_0D06470	1401		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1332072	1333472	+	XM_003869566.1		XP_003869615.1	Erg4 protein		14540623	CORT_0D06470	1401	1401	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1332072	1333472	+	XP_003869615.1		XM_003869566.1	Erg4 protein		14540623	CORT_0D06470	1401	466	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1333556	1334299	-						14540624	CORT_0D06480	744		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	4	NC_018297.1	1333556	1334299	-	XM_003869567.1		XP_003869616.1	Scl1 proteasome subunit YC7alpha		14540624	CORT_0D06480	744	744	partial
