# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	530611	531009	-						8046589	CD36_82220	399		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	530611	531009	-	XM_002419116.1		XP_002419161.1	conserved hypothetical protein		8046589	CD36_82220	399	399	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	530611	531009	-	XP_002419161.1		XM_002419116.1	conserved hypothetical protein		8046589	CD36_82220	399	132	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	531341	533158	-						8046590	CD36_82230	1818		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	531341	533158	-	XM_002419117.1		XP_002419162.1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I, putative		8046590	CD36_82230	1818	1818	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	531341	533158	-	XP_002419162.1		XM_002419117.1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I, putative		8046590	CD36_82230	1818	605	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	534819	535043	+						8046591	CD36_82240	225		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	534819	535043	+	XM_002419118.1		XP_002419163.1	uncharacterized protein YIL156W-B precursor homologue, putative		8046591	CD36_82240	225	225	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	534819	535043	+	XP_002419163.1		XM_002419118.1	uncharacterized protein YIL156W-B precursor homologue, putative		8046591	CD36_82240	225	74	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	535464	537599	-					GFA1	8046592	CD36_82250	2136		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	535464	537599	-	XM_002419119.1		XP_002419164.1	glucosamine--fructose-6-phosphate aminotransferase [isomerizing], putative	GFA1	8046592	CD36_82250	2136	2136	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	535464	537599	-	XP_002419164.1		XM_002419119.1	glucosamine--fructose-6-phosphate aminotransferase [isomerizing], putative	GFA1	8046592	CD36_82250	2136	711	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	539423	540604	+						8046607	CD36_82260	1182		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	539423	540604	+	XM_002419120.1		XP_002419165.1	uncharacterized protein ydr282c homologue, putative		8046607	CD36_82260	1182	1182	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	539423	540604	+	XP_002419165.1		XM_002419120.1	uncharacterized protein ydr282c homologue, putative		8046607	CD36_82260	1182	393	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	541523	545314	+						8046593	CD36_82280	3792		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	541523	545314	+	XM_002419121.1		XP_002419166.1	cell surface flocculin, putative		8046593	CD36_82280	3792	3792	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	541523	545314	+	XP_002419166.1		XM_002419121.1	cell surface flocculin, putative		8046593	CD36_82280	3792	1263	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	547397	548992	+						8046594	CD36_82290	1596		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	547397	548992	+	XM_002419122.1		XP_002419167.1	ammonium transporter, putative		8046594	CD36_82290	1596	1596	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	547397	548992	+	XP_002419167.1		XM_002419122.1	ammonium transporter, putative		8046594	CD36_82290	1596	531	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	549816	551873	+						8046595	CD36_82300	2058		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	549816	551873	+	XM_002419123.1		XP_002419168.1	acetolactate synthase, putative		8046595	CD36_82300	2058	2058	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	549816	551873	+	XP_002419168.1		XM_002419123.1	acetolactate synthase, putative		8046595	CD36_82300	2058	685	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	552469	553389	-						8046596	CD36_82310	921		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	552469	553389	-	XM_002419124.1		XP_002419169.1	conserved hypothetical protein		8046596	CD36_82310	921	921	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	552469	553389	-	XP_002419169.1		XM_002419124.1	conserved hypothetical protein		8046596	CD36_82310	921	306	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	554526	556529	+						8046654	CD36_82320	2004		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	554526	556529	+	XM_002419125.1		XP_002419170.1	protein Kri1 homologue, putative		8046654	CD36_82320	2004	2004	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	554526	556529	+	XP_002419170.1		XM_002419125.1	protein Kri1 homologue, putative		8046654	CD36_82320	2004	667	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	556701	558464	-						8046655	CD36_82330	1764		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	556701	558464	-	XM_002419126.1		XP_002419171.1	arylsulfatase, putative		8046655	CD36_82330	1764	1764	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	556701	558464	-	XP_002419171.1		XM_002419126.1	arylsulfatase, putative		8046655	CD36_82330	1764	587	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	559290	562331	-						8046656	CD36_82340	3042		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	559290	562331	-	XM_002419127.1		XP_002419172.1	aluminum resistance protein, putative		8046656	CD36_82340	3042	3042	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	559290	562331	-	XP_002419172.1		XM_002419127.1	aluminum resistance protein, putative		8046656	CD36_82340	3042	1013	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	565972	567672	+						8046657	CD36_82350	1701		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	565972	567672	+	XM_002419128.1		XP_002419173.1	conserved hypothetical protein		8046657	CD36_82350	1701	1701	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	565972	567672	+	XP_002419173.1		XM_002419128.1	conserved hypothetical protein		8046657	CD36_82350	1701	566	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	568707	568886	-						8046658	CD36_82360	180		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	568707	568886	-	XM_002419129.1		XP_002419174.1	cytochrome c oxidase subunit, putative		8046658	CD36_82360	180	180	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	568707	568886	-	XP_002419174.1		XM_002419129.1	cytochrome c oxidase subunit, putative		8046658	CD36_82360	180	59	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	569368	570943	-						8046659	CD36_82370	1576		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	569368	570943	-	XM_002419130.1		XP_002419175.1	RING finger protein, putative		8046659	CD36_82370	1404	1404	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	569368	570943	-	XP_002419175.1		XM_002419130.1	RING finger protein, putative		8046659	CD36_82370	1404	467	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	571431	574013	-						8046660	CD36_82380	2583		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	571431	574013	-	XM_002419131.1		XP_002419176.1	conserved hypothetical protein		8046660	CD36_82380	2583	2583	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	571431	574013	-	XP_002419176.1		XM_002419131.1	conserved hypothetical protein		8046660	CD36_82380	2583	860	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	574888	577200	+						8046661	CD36_82390	2313		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	574888	577200	+	XM_002419132.1		XP_002419177.1	beta-adaptin, putative		8046661	CD36_82390	2313	2313	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	574888	577200	+	XP_002419177.1		XM_002419132.1	beta-adaptin, putative		8046661	CD36_82390	2313	770	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	577337	578284	-						8046662	CD36_82400	948		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	577337	578284	-	XM_002419133.1		XP_002419178.1	RNA polymerase II mediator complex subunit, putative		8046662	CD36_82400	948	948	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	577337	578284	-	XP_002419178.1		XM_002419133.1	RNA polymerase II mediator complex subunit, putative		8046662	CD36_82400	948	315	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	578718	579165	+						8046663	CD36_82410	448		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	578718	579165	+	XM_002419134.1		XP_002419179.1	E3 ubiquitin-protein ligase complex Scf subunit, putative		8046663	CD36_82410	360	360	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	578718	579165	+	XP_002419179.1		XM_002419134.1	E3 ubiquitin-protein ligase complex Scf subunit, putative		8046663	CD36_82410	360	119	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	579404	580432	-						8046664	CD36_82420	1029		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	579404	580432	-	XM_002419135.1		XP_002419180.1	prephenate dehydratase, putative		8046664	CD36_82420	969	969	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	579404	580432	-	XP_002419180.1		XM_002419135.1	prephenate dehydratase, putative		8046664	CD36_82420	969	322	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	581048	581623	-						8046665	CD36_82430	576		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	581048	581623	-	XM_002419136.1		XP_002419181.1	60S ribosomal protein L9		8046665	CD36_82430	576	576	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	581048	581623	-	XP_002419181.1		XM_002419136.1	60S ribosomal protein L9		8046665	CD36_82430	576	191	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	582085	583182	-						8046666	CD36_82440	1098		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	582085	583182	-	XM_002419137.1		XP_002419182.1	cytochrome c peroxidase, mitochondrial precursor, putative		8046666	CD36_82440	1098	1098	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	582085	583182	-	XP_002419182.1		XM_002419137.1	cytochrome c peroxidase, mitochondrial precursor, putative		8046666	CD36_82440	1098	365	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	584212	588114	-						8046667	CD36_82450	3903		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	584212	588114	-	XM_002419138.1		XP_002419183.1	ATP-dependent helicase, putative		8046667	CD36_82450	3903	3903	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	584212	588114	-	XP_002419183.1		XM_002419138.1	ATP-dependent helicase, putative		8046667	CD36_82450	3903	1300	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	589227	589778	+						8046668	CD36_82470	552		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	589227	589778	+	XM_002419139.1		XP_002419184.1	presequence translocated-associated motor subunit, mitochondria precursor, putative		8046668	CD36_82470	552	552	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	589227	589778	+	XP_002419184.1		XM_002419139.1	presequence translocated-associated motor subunit, mitochondria precursor, putative		8046668	CD36_82470	552	183	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	590099	591289	-					SAP8	8046669	CD36_82480	1191		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	590099	591289	-	XM_002419140.1		XP_002419185.1	candidapepsin-8 precursor, putative	SAP8	8046669	CD36_82480	1191	1191	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	590099	591289	-	XP_002419185.1		XM_002419140.1	candidapepsin-8 precursor, putative	SAP8	8046669	CD36_82480	1191	396	
gene	tRNA	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	592786	592857	+					tRNA-Met (CAT)	8046624	CD36_tRNA_0047	72		
tRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	592786	592857	+				tRNA-Met	tRNA-Met (CAT)	8046624	CD36_tRNA_0047	72		anticodon=CAT
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	593297	593485	+						8046640	CD36_82490	189		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	593297	593485	+	XM_002419141.1		XP_002419186.1	protein Ysy6 homologue, putative		8046640	CD36_82490	189	189	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	593297	593485	+	XP_002419186.1		XM_002419141.1	protein Ysy6 homologue, putative		8046640	CD36_82490	189	62	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	594036	595046	-						8046670	CD36_82500	1011		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	594036	595046	-	XM_002419142.1		XP_002419187.1	oxidation resistance protein, putative		8046670	CD36_82500	1011	1011	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	594036	595046	-	XP_002419187.1		XM_002419142.1	oxidation resistance protein, putative		8046670	CD36_82500	1011	336	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	595309	595995	-						8046671	CD36_82510	687		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	595309	595995	-	XM_002419143.1		XP_002419188.1	protein Dcg1 homologue (function currently unknown), putative		8046671	CD36_82510	687	687	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	595309	595995	-	XP_002419188.1		XM_002419143.1	protein Dcg1 homologue (function currently unknown), putative		8046671	CD36_82510	687	228	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	596202	597617	+						8046672	CD36_82520	1416		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	596202	597617	+	XM_002419144.1		XP_002419189.1	DNA damage checkpoint protein, putative		8046672	CD36_82520	1416	1416	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	596202	597617	+	XP_002419189.1		XM_002419144.1	DNA damage checkpoint protein, putative		8046672	CD36_82520	1416	471	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	598202	600418	+						8046673	CD36_82530	2217		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	598202	600418	+	XM_002419145.1		XP_002419190.1	putative zinc metalloproteinase, putative		8046673	CD36_82530	2217	2217	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	598202	600418	+	XP_002419190.1		XM_002419145.1	putative zinc metalloproteinase, putative		8046673	CD36_82530	2217	738	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	600407	601120	-						8046674	CD36_82540	714		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	600407	601120	-	XM_002419146.1		XP_002419191.1	uncharacterized protein ygl079w homologue, putative		8046674	CD36_82540	714	714	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	600407	601120	-	XP_002419191.1		XM_002419146.1	uncharacterized protein ygl079w homologue, putative		8046674	CD36_82540	714	237	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	601312	604605	+						8046675	CD36_82550	3294		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	601312	604605	+	XM_002419147.1		XP_002419192.1	clathrin assembly complex AP-3 adaptin component delta-like subunit, putative		8046675	CD36_82550	3294	3294	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	601312	604605	+	XP_002419192.1		XM_002419147.1	clathrin assembly complex AP-3 adaptin component delta-like subunit, putative		8046675	CD36_82550	3294	1097	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	604838	605719	-						8046676	CD36_82560	882		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	604838	605719	-	XM_002419148.1		XP_002419193.1	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative		8046676	CD36_82560	882	882	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	604838	605719	-	XP_002419193.1		XM_002419148.1	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative		8046676	CD36_82560	882	293	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	606596	607306	-						8046677	CD36_82570	711		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	606596	607306	-	XM_002419149.1		XP_002419194.1	heat shock protein 31, putative		8046677	CD36_82570	711	711	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	606596	607306	-	XP_002419194.1		XM_002419149.1	heat shock protein 31, putative		8046677	CD36_82570	711	236	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	609117	609470	-						8046678	CD36_82580	354		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	609117	609470	-	XM_002419150.1		XP_002419195.1	uncharacterized protein ygl080w homologue, putative		8046678	CD36_82580	354	354	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	609117	609470	-	XP_002419195.1		XM_002419150.1	uncharacterized protein ygl080w homologue, putative		8046678	CD36_82580	354	117	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	610319	615139	-						8046679	CD36_82590	4821		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	610319	615139	-	XM_002419151.1		XP_002419196.1	fungal zinc cluster transcription factor, putative		8046679	CD36_82590	4821	4821	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	3	NC_012862.1	610319	615139	-	XP_002419196.1		XM_002419151.1	fungal zinc cluster transcription factor, putative		8046679	CD36_82590	4821	1606	
