# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	snRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	410319	410913	+						4621767	AGOS_AgSNR20	595		old_locus_tag=AgSNR20
ncRNA	snRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	410319	410913	+	NR_149370.1			AgSNR20		4621767	AGOS_AgSNR20	595	595	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	410922	412595	-						4621768	AGOS_AFL014C	1674		partial;old_locus_tag=AFL014C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	410922	412595	-	NM_210888.1		NP_985534.1	AFL014Cp		4621768	AGOS_AFL014C	1674	1674	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	410922	412595	-	NP_985534.1		NM_210888.1	AFL014Cp		4621768	AGOS_AFL014C	1674	557	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	413068	413718	-						9487582	AGOS_AFL013C	651		partial
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	413068	413718	-	NM_001355334.1		NP_001342277.1	AFL013Cp		9487582	AGOS_AFL013C	651	651	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	413068	413718	-	NP_001342277.1		NM_001355334.1	AFL013Cp		9487582	AGOS_AFL013C	651	216	
gene	tRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	414649	414748	+						4621770	AGOS_t0133	100		
tRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	414649	414748	+				tRNA-Trp		4621770	AGOS_t0133	72		
gene	tRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	414835	414906	-						4621771	AGOS_t0134	72		
tRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	414835	414906	-				tRNA-Asp		4621771	AGOS_t0134	72		
gene	tRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	414911	414992	-						4621772	AGOS_t0135	82		
tRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	414911	414992	-				tRNA-Ser		4621772	AGOS_t0135	82		
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	415195	416073	-						4621773	AGOS_AFL012C	879		partial;old_locus_tag=AFL012C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	415195	416073	-	NM_210890.2		NP_985536.2	AFL012Cp		4621773	AGOS_AFL012C	879	879	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	415195	416073	-	NP_985536.2		NM_210890.2	AFL012Cp		4621773	AGOS_AFL012C	879	292	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	416691	420419	+						4621774	AGOS_AFL011W	3729		partial;old_locus_tag=AFL011W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	416691	420419	+	NM_210891.1		NP_985537.1	AFL011Wp		4621774	AGOS_AFL011W	3729	3729	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	416691	420419	+	NP_985537.1		NM_210891.1	AFL011Wp		4621774	AGOS_AFL011W	3729	1242	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	420559	421317	-						4621775	AGOS_AFL010C	759		partial;old_locus_tag=AFL010C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	420559	421317	-	NM_210892.1		NP_985538.1	AFL010Cp		4621775	AGOS_AFL010C	759	759	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	420559	421317	-	NP_985538.1		NM_210892.1	AFL010Cp		4621775	AGOS_AFL010C	759	252	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	421433	422674	-						4621776	AGOS_AFL009C	1242		partial;old_locus_tag=AFL009C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	421433	422674	-	NM_210893.1		NP_985539.1	AFL009Cp		4621776	AGOS_AFL009C	1242	1242	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	421433	422674	-	NP_985539.1		NM_210893.1	AFL009Cp		4621776	AGOS_AFL009C	1242	413	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	422841	424925	+						4621777	AGOS_AFL008W	2085		partial;old_locus_tag=AFL008W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	422841	424925	+	NM_210894.1		NP_985540.1	AFL008Wp		4621777	AGOS_AFL008W	2085	2085	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	422841	424925	+	NP_985540.1		NM_210894.1	AFL008Wp		4621777	AGOS_AFL008W	2085	694	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	425430	427085	-						4621778	AGOS_AFL007C	1656		partial;old_locus_tag=AFL007C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	425430	427085	-	NM_210895.2		NP_985541.2	AFL007Cp		4621778	AGOS_AFL007C	1656	1656	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	425430	427085	-	NP_985541.2		NM_210895.2	AFL007Cp		4621778	AGOS_AFL007C	1656	551	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	427351	428652	-						4621779	AGOS_AFL006C	1302		partial;old_locus_tag=AFL006C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	427351	428652	-	NM_210896.1		NP_985542.1	AFL006Cp		4621779	AGOS_AFL006C	1302	1302	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	427351	428652	-	NP_985542.1		NM_210896.1	AFL006Cp		4621779	AGOS_AFL006C	1302	433	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	428819	429475	+						4621780	AGOS_AFL005W	657		partial;old_locus_tag=AFL005W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	428819	429475	+	NM_210897.1		NP_985543.1	AFL005Wp		4621780	AGOS_AFL005W	657	657	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	428819	429475	+	NP_985543.1		NM_210897.1	AFL005Wp		4621780	AGOS_AFL005W	657	218	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	430215	431904	-						4621781	AGOS_AFL004C	1690		partial;old_locus_tag=AFL004C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	430215	431904	-	NM_210898.2		NP_985544.1	AFL004Cp		4621781	AGOS_AFL004C	1629	1629	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	430215	431904	-	NP_985544.1		NM_210898.2	AFL004Cp		4621781	AGOS_AFL004C	1629	542	
gene	tRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	432047	432158	-						4621782	AGOS_t0136	112		
tRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	432047	432158	-				tRNA-Pro		4621782	AGOS_t0136	72		
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	432400	433347	-						4621783	AGOS_AFL003C	948		partial;old_locus_tag=AFL003C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	432400	433347	-	NM_210899.1		NP_985545.1	AFL003Cp		4621783	AGOS_AFL003C	948	948	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	432400	433347	-	NP_985545.1		NM_210899.1	AFL003Cp		4621783	AGOS_AFL003C	948	315	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	433755	437273	-						4621784	AGOS_AFL002C	3519		partial;old_locus_tag=AFL002C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	433755	437273	-	NM_210900.2		NP_985546.2	AFL002Cp		4621784	AGOS_AFL002C	3456	3456	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	433755	437273	-	NP_985546.2		NM_210900.2	AFL002Cp		4621784	AGOS_AFL002C	3456	1151	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	437499	438245	+						4621785	AGOS_AFL001W	747		partial;old_locus_tag=AFL001W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	437499	438245	+	NM_210901.1		NP_985547.1	AFL001Wp		4621785	AGOS_AFL001W	747	747	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	437499	438245	+	NP_985547.1		NM_210901.1	AFL001Wp		4621785	AGOS_AFL001W	747	248	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	438759	439811	+						4621786	AGOS_AFR001W	1053		partial;old_locus_tag=AFR001W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	438759	439811	+	NM_210902.1		NP_985548.1	AFR001Wp		4621786	AGOS_AFR001W	1053	1053	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	438759	439811	+	NP_985548.1		NM_210902.1	AFR001Wp		4621786	AGOS_AFR001W	1053	350	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	439929	443621	-						4621787	AGOS_AFR002C	3693		partial;old_locus_tag=AFR002C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	439929	443621	-	NM_210903.1		NP_985549.1	AFR002Cp		4621787	AGOS_AFR002C	3693	3693	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	439929	443621	-	NP_985549.1		NM_210903.1	AFR002Cp		4621787	AGOS_AFR002C	3693	1230	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	443802	444679	-						4621788	AGOS_AFR003C	878		partial;old_locus_tag=AFR003C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	443802	444679	-	NM_210904.1		NP_985550.1	AFR003Cp		4621788	AGOS_AFR003C	621	621	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	443802	444679	-	NP_985550.1		NM_210904.1	AFR003Cp		4621788	AGOS_AFR003C	621	206	
gene	snRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	444397	444489	-						4621789	AGOS_AgSNR18	93		old_locus_tag=AgSNR18
ncRNA	snRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	444397	444489	-	NR_149365.1			AgSNR18		4621789	AGOS_AgSNR18	93	93	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	445060	446211	+						4621790	AGOS_AFR004W	1152		partial;old_locus_tag=AFR004W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	445060	446211	+	NM_210905.1		NP_985551.1	AFR004Wp		4621790	AGOS_AFR004W	1152	1152	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	445060	446211	+	NP_985551.1		NM_210905.1	AFR004Wp		4621790	AGOS_AFR004W	1152	383	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	446479	448620	-						4621791	AGOS_AFR005C	2142		partial;old_locus_tag=AFR005C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	446479	448620	-	NM_210906.1		NP_985552.1	AFR005Cp		4621791	AGOS_AFR005C	2142	2142	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	446479	448620	-	NP_985552.1		NM_210906.1	AFR005Cp		4621791	AGOS_AFR005C	2142	713	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	449035	449763	-						4621792	AGOS_AFR006C	729		partial;old_locus_tag=AFR006C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	449035	449763	-	NM_210907.1		NP_985553.1	AFR006Cp		4621792	AGOS_AFR006C	729	729	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	449035	449763	-	NP_985553.1		NM_210907.1	AFR006Cp		4621792	AGOS_AFR006C	729	242	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	450058	452616	+						4621793	AGOS_AFR007W	2559		partial;old_locus_tag=AFR007W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	450058	452616	+	NM_210908.2		NP_985554.2	AFR007Wp		4621793	AGOS_AFR007W	2559	2559	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	450058	452616	+	NP_985554.2		NM_210908.2	AFR007Wp		4621793	AGOS_AFR007W	2559	852	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	452689	453561	-						4621794	AGOS_AFR008C	873		partial;old_locus_tag=AFR008C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	452689	453561	-	NM_210909.1		NP_985555.1	AFR008Cp		4621794	AGOS_AFR008C	873	873	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	452689	453561	-	NP_985555.1		NM_210909.1	AFR008Cp		4621794	AGOS_AFR008C	873	290	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	453738	454364	+						4621795	AGOS_AFR009W	627		partial;old_locus_tag=AFR009W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	453738	454364	+	NM_210910.1		NP_985556.1	AFR009Wp		4621795	AGOS_AFR009W	627	627	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	453738	454364	+	NP_985556.1		NM_210910.1	AFR009Wp		4621795	AGOS_AFR009W	627	208	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	454393	455811	-						4621796	AGOS_AFR010C	1419		partial;old_locus_tag=AFR010C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	454393	455811	-	NM_210911.1		NP_985557.1	AFR010Cp		4621796	AGOS_AFR010C	1419	1419	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	454393	455811	-	NP_985557.1		NM_210911.1	AFR010Cp		4621796	AGOS_AFR010C	1419	472	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	455988	456845	+						4621797	AGOS_AFR011W	858		partial;old_locus_tag=AFR011W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	455988	456845	+	NM_210912.1		NP_985558.1	AFR011Wp		4621797	AGOS_AFR011W	858	858	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	455988	456845	+	NP_985558.1		NM_210912.1	AFR011Wp		4621797	AGOS_AFR011W	858	285	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	457711	459162	-						4621798	AGOS_AFR012C	1452		partial;old_locus_tag=AFR012C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	457711	459162	-	NM_210913.1		NP_985559.1	AFR012Cp		4621798	AGOS_AFR012C	1452	1452	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	457711	459162	-	NP_985559.1		NM_210913.1	AFR012Cp		4621798	AGOS_AFR012C	1452	483	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	459486	462662	-						4621799	AGOS_AFR013C	3177		partial;old_locus_tag=AFR013C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	459486	462662	-	NM_210914.2		NP_985560.2	AFR013Cp		4621799	AGOS_AFR013C	3177	3177	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	459486	462662	-	NP_985560.2		NM_210914.2	AFR013Cp		4621799	AGOS_AFR013C	3177	1058	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	462878	463408	-						4621800	AGOS_AFR014C	531		partial;old_locus_tag=AFR014C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	462878	463408	-	NM_210915.1		NP_985561.1	AFR014Cp		4621800	AGOS_AFR014C	531	531	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	462878	463408	-	NP_985561.1		NM_210915.1	AFR014Cp		4621800	AGOS_AFR014C	531	176	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	463560	465218	+						4621801	AGOS_AFR015W	1659		partial;old_locus_tag=AFR015W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	463560	465218	+	NM_210916.2		NP_985562.1	AFR015Wp		4621801	AGOS_AFR015W	1659	1659	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	463560	465218	+	NP_985562.1		NM_210916.2	AFR015Wp		4621801	AGOS_AFR015W	1659	552	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	465277	466953	+						4621802	AGOS_AFR016W	1677		partial;old_locus_tag=AFR016W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	465277	466953	+	NM_210917.1		NP_985563.1	AFR016Wp		4621802	AGOS_AFR016W	1677	1677	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	465277	466953	+	NP_985563.1		NM_210917.1	AFR016Wp		4621802	AGOS_AFR016W	1677	558	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	466992	467459	-						4621803	AGOS_AFR017C	468		partial;old_locus_tag=AFR017C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	466992	467459	-	NM_210918.1		NP_985564.1	AFR017Cp		4621803	AGOS_AFR017C	408	408	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	466992	467459	-	NP_985564.1		NM_210918.1	AFR017Cp		4621803	AGOS_AFR017C	408	135	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	467650	472176	-						4621804	AGOS_AFR018C	4527		partial;old_locus_tag=AFR018C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	467650	472176	-	NM_210919.2		NP_985565.2	AFR018Cp		4621804	AGOS_AFR018C	4527	4527	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	467650	472176	-	NP_985565.2		NM_210919.2	AFR018Cp		4621804	AGOS_AFR018C	4527	1508	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	472913	473992	+						4621805	AGOS_AFR019W	1080		partial;old_locus_tag=AFR019W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	472913	473992	+	NM_210920.1		NP_985566.1	AFR019Wp		4621805	AGOS_AFR019W	1080	1080	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	472913	473992	+	NP_985566.1		NM_210920.1	AFR019Wp		4621805	AGOS_AFR019W	1080	359	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	474366	475937	+						4621806	AGOS_AFR020W	1572		partial;old_locus_tag=AFR020W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	474366	475937	+	NM_210921.2		NP_985567.2	AFR020Wp		4621806	AGOS_AFR020W	1572	1572	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	474366	475937	+	NP_985567.2		NM_210921.2	AFR020Wp		4621806	AGOS_AFR020W	1572	523	
gene	tRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	477330	477441	+						4621807	AGOS_t0137	112		
tRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	477330	477441	+				tRNA-Pro		4621807	AGOS_t0137	72		
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	477646	482655	+						4621808	AGOS_AFR021W	5010		partial;old_locus_tag=AFR021W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	477646	482655	+	NM_210922.2		NP_985568.1	AFR021Wp		4621808	AGOS_AFR021W	5010	5010	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	477646	482655	+	NP_985568.1		NM_210922.2	AFR021Wp		4621808	AGOS_AFR021W	5010	1669	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	482819	484363	-						4621809	AGOS_AFR022C	1545		partial;old_locus_tag=AFR022C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	482819	484363	-	NM_210923.1		NP_985569.1	AFR022Cp		4621809	AGOS_AFR022C	1545	1545	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	482819	484363	-	NP_985569.1		NM_210923.1	AFR022Cp		4621809	AGOS_AFR022C	1545	514	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	484617	485519	+						4621810	AGOS_AFR023W	903		partial;old_locus_tag=AFR023W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	484617	485519	+	NM_210924.1		NP_985570.1	AFR023Wp		4621810	AGOS_AFR023W	903	903	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	484617	485519	+	NP_985570.1		NM_210924.1	AFR023Wp		4621810	AGOS_AFR023W	903	300	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	485544	486317	-						4621811	AGOS_AFR024C	774		partial;old_locus_tag=AFR024C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	485544	486317	-	NM_210925.1		NP_985571.1	AFR024Cp		4621811	AGOS_AFR024C	774	774	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	485544	486317	-	NP_985571.1		NM_210925.1	AFR024Cp		4621811	AGOS_AFR024C	774	257	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	486595	488061	-						4621812	AGOS_AFR025C	1467		partial;old_locus_tag=AFR025C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	486595	488061	-	NM_210926.2		NP_985572.2	AFR025Cp		4621812	AGOS_AFR025C	1467	1467	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	486595	488061	-	NP_985572.2		NM_210926.2	AFR025Cp		4621812	AGOS_AFR025C	1467	488	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	488510	488722	-						4621813	AGOS_AFR026C	213		partial;old_locus_tag=AFR026C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	488510	488722	-	NM_210927.1		NP_985573.1	AFR026Cp		4621813	AGOS_AFR026C	213	213	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	488510	488722	-	NP_985573.1		NM_210927.1	AFR026Cp		4621813	AGOS_AFR026C	213	70	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	488860	489780	-						4621814	AGOS_AFR027C	921		partial;old_locus_tag=AFR027C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	488860	489780	-	NM_210928.2		NP_985574.2	AFR027Cp		4621814	AGOS_AFR027C	921	921	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	488860	489780	-	NP_985574.2		NM_210928.2	AFR027Cp		4621814	AGOS_AFR027C	921	306	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	489947	490936	+						4621815	AGOS_AFR028W	990		partial;old_locus_tag=AFR028W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	489947	490936	+	NM_210929.1		NP_985575.1	AFR028Wp		4621815	AGOS_AFR028W	990	990	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	489947	490936	+	NP_985575.1		NM_210929.1	AFR028Wp		4621815	AGOS_AFR028W	990	329	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	491025	491501	-						4621816	AGOS_AFR029C	477		partial;old_locus_tag=AFR029C
